"country_en","country_cn","event_date","event_name","event_type_original","event_category","event_category_en","impact","visit_level","visit_direction","visitor","host","location","source"
"Japan","日本","2008-07","Meeting on sidelines of G8 Summit in Toyako","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","neutral","state_head","third_party_meeting","Chinese President Hu Jintao","Japanese Prime Minister Yasuo Fukuda","Toyako, Japan","https://www.mfa.gov.cn/gjhdq_676201/gj_676203/yz_676205/1206_676836/sbgx_676840/"
"Japan","日本","2008-11","Meeting on sidelines of APEC Summit in Lima","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","neutral","state_head","third_party_meeting","Chinese President Hu Jintao","Japanese Prime Minister Taro Aso","Lima, Peru","https://www.mfa.gov.cn/gjhdq_676201/gj_676203/yz_676205/1206_676836/sbgx_676840/"
"Japan","日本","2009-04","Official visit to China for bilateral talks","leader_visit","高层互访","High-level visit","neutral","government_head","partner_to_china","Japanese Prime Minister Taro Aso","Chinese Premier Wen Jiabao","Beijing","https://www.mfa.gov.cn/gjhdq_676201/gj_676203/yz_676205/1206_676836/sbgx_676840/"
"Japan","日本","2009-06","China and Japan hold 10th round of strategic dialogue in Beijing","diplomatic","战略伙伴关系提升","Strategic partnership upgrade","positive","","","","","","http://www.china.org.cn/international/2009-06/24/content_18003399.htm"
"Japan","日本","2009-09","Meeting on sidelines of UN General Assembly in New York","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","neutral","state_head","third_party_meeting","Chinese President Hu Jintao","Japanese Prime Minister Yukio Hatoyama","New York, USA","https://www.mfa.gov.cn/gjhdq_676201/gj_676203/yz_676205/1206_676836/sbgx_676840/"
"Japan","日本","2009-11","Meeting on sidelines of APEC Summit in Singapore","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","neutral","state_head","third_party_meeting","Chinese President Hu Jintao","Japanese Prime Minister Yukio Hatoyama","Singapore","https://www.chinanews.com.cn/special/2009/11-06/APEC.shtml"
"Japan","日本","2010-04","Meeting on sidelines of Nuclear Security Summit in Washington","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","neutral","state_head","third_party_meeting","Chinese President Hu Jintao","Japanese Prime Minister Yukio Hatoyama","Washington, D.C., USA","https://www.mfa.gov.cn/gjhdq_676201/gj_676203/yz_676205/1206_676836/sbgx_676840/"
"Japan","日本","2010-04","Fifth round of trilateral senior foreign affairs officials' consultation of China, Japan and the ROK in Jeju","diplomatic","多边/第三方会晤","Multilateral / third-party meeting","positive","","","","","","https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/2675_665437/2767_663538/2769_663542/202406/t20240607_11412704.html"
"Japan","日本","2010-05","Official visit to Japan for bilateral talks","leader_visit","高层互访","High-level visit","neutral","government_head","china_to_partner","Chinese Premier Wen Jiabao","Japanese Prime Minister Yukio Hatoyama","Tokyo","https://www.mfa.gov.cn/gjhdq_676201/gj_676203/yz_676205/1206_676836/sbgx_676840/"
"Japan","日本","2010-06","Meeting on sidelines of G20 Summit in Toronto","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","neutral","government_head","third_party_meeting","Japanese Prime Minister Naoto Kan","Chinese President Hu Jintao","Toronto, Canada","https://www.mfa.gov.cn/gjhdq_676201/gj_676203/yz_676205/1206_676836/sbgx_676840/"
"Japan","日本","2010-09","Senkaku Boat Collision","territorial","主权纠纷","Sovereignty dispute","negative","","","","","","https://news.cntv.cn/special/zrczxz/shouye/index.shtml"
"Japan","日本","2010-10","Meeting on sidelines of East Asia Summit in Hanoi","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","neutral","government_head","third_party_meeting","Chinese Premier Wen Jiabao","Japanese Prime Minister Naoto Kan","Hanoi, Vietnam","https://www.mfa.gov.cn/gjhdq_676201/gj_676203/yz_676205/1206_676836/sbgx_676840/"
"Japan","日本","2010-11","Meeting on sidelines of APEC Summit in Yokohama","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","neutral","state_head","third_party_meeting","Chinese President Hu Jintao","Japanese Prime Minister Naoto Kan","Yokohama, Japan","https://www.mfa.gov.cn/gjhdq_676201/gj_676203/yz_676205/1206_676836/sbgx_676840/"
"Japan","日本","2011-05","Official visit to Japan for bilateral talks","leader_visit","高层互访","High-level visit","neutral","government_head","china_to_partner","Chinese Premier Wen Jiabao","Japanese Prime Minister Naoto Kan","Tokyo","https://www.mfa.gov.cn/gjhdq_676201/gj_676203/yz_676205/1206_676836/sbgx_676840/"
"Japan","日本","2011-11","Meeting on sidelines of APEC Summit in Honolulu","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","neutral","state_head","third_party_meeting","Chinese President Hu Jintao","Japanese Prime Minister Yoshihiko Noda","Honolulu, USA","https://www.mfa.gov.cn/gjhdq_676201/gj_676203/yz_676205/1206_676836/sbgx_676840/"
"Japan","日本","2011-12","Official visit to China for bilateral talks","leader_visit","高层互访","High-level visit","neutral","state_head","partner_to_china","Japanese Prime Minister Yoshihiko Noda","Chinese President Hu Jintao","Beijing","http://usa.chinadaily.com.cn/world/2011-12/27/content_14331920.htm"
"Japan","日本","2011-12","Official visit to China for bilateral summit","leader_visit","高层互访","High-level visit","neutral","government_head","partner_to_china","Japanese Prime Minister Yoshihiko Noda","Chinese President Hu Jintao","Beijing","https://www.mfa.gov.cn/gjhdq_676201/gj_676203/yz_676205/1206_676836/sbgx_676840/"
"Japan","日本","2012-05","Meeting on sidelines of China-Japan-Korea summit in Beijing","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","neutral","government_head","partner_to_china","Japanese Prime Minister Yoshihiko Noda","Chinese Premier Wen Jiabao","Beijing","https://www.chinadaily.com.cn/china/2012-05/13/content_15279400.htm"
"Japan","日本","2012-09","Meeting on sidelines of APEC Summit in Vladivostok","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","neutral","state_head","third_party_meeting","Chinese President Hu Jintao","Japanese Prime Minister Yoshihiko Noda","Vladivostok, Russia","https://www.mfa.gov.cn/gjhdq_676201/gj_676203/yz_676205/1206_676836/sbgx_676840/"
"Japan","日本","2012-09","Nationalization of Senkaku","territorial","主权纠纷","Sovereignty dispute","negative","","","","","","https://www.mfa.gov.cn/diaoyudao/chn/flfg/zcfg/201510/t20151009_8560594.htm"
"Japan","日本","2013-11","China declares East China Sea ADIZ","military","主权纠纷","Sovereignty dispute","negative","","","","","","https://cpc.people.com.cn/n/2013/1124/c64387-23636917.html"
"Japan","日本","2014-07","Japan allows collective self-defense","policy","政策转向/国内政治","Policy shift / domestic politics","negative","","","","","","http://www.chinadaily.com.cn/world/2014-07/01/content_17630033.htm"
"Japan","日本","2014-11","APEC Xi-Abe Meeting","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","positive","state_head","third_party_meeting","","","","https://www.mfa.gov.cn/gjhdq_676201/gj_676203/yz_676205/1206_676836/sbgx_676840/"
"Japan","日本","2014-11","Meeting on sidelines of APEC Summit in Beijing","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","neutral","state_head","third_party_meeting","Chinese President Xi Jinping","Japanese Prime Minister Shinzo Abe","Beijing","https://www.mfa.gov.cn/gjhdq_676201/gj_676203/yz_676205/1206_676836/sbgx_676840/"
"Japan","日本","2015-04","Meeting on sidelines of Asia-Africa Summit in Jakarta","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","neutral","state_head","third_party_meeting","Chinese President Xi Jinping","Japanese Prime Minister Shinzo Abe","Jakarta, Indonesia","https://www.mfa.gov.cn/gjhdq_676201/gj_676203/yz_676205/1206_676836/sbgx_676840/"
"Japan","日本","2015-07","Japan protests China ECS gas drilling","territorial","主权纠纷","Sovereignty dispute","negative","","","","","","https://www.fmprc.gov.cn/eng/zy/gb/202405/t20240531_11367301.html"
"Japan","日本","2015-11","Meeting on sidelines of APEC Summit in Manila","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","neutral","state_head","third_party_meeting","Chinese President Xi Jinping","Japanese Prime Minister Shinzo Abe","Manila, Philippines","https://www.mfa.gov.cn/gjhdq_676201/gj_676203/yz_676205/1206_676836/sbgx_676840/"
"Japan","日本","2016-09","Meeting on sidelines of G20 Summit in Hangzhou","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","neutral","state_head","third_party_meeting","Chinese President Xi Jinping","Japanese Prime Minister Shinzo Abe","Hangzhou, China","https://www.mfa.gov.cn/gjhdq_676201/gj_676203/yz_676205/1206_676836/sbgx_676840/"
"Japan","日本","2016-11","Meeting on sidelines of APEC Summit in Lima","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","neutral","state_head","third_party_meeting","Chinese President Xi Jinping","Japanese Prime Minister Shinzo Abe","Lima, Peru","https://www.mfa.gov.cn/gjhdq_676201/gj_676203/yz_676205/1206_676836/sbgx_676840/"
"Japan","日本","2017-07","Meeting on sidelines of G20 Summit in Hamburg","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","neutral","state_head","third_party_meeting","Chinese President Xi Jinping","Japanese Prime Minister Shinzo Abe","Hamburg, Germany","https://www.mfa.gov.cn/gjhdq_676201/gj_676203/yz_676205/1206_676836/sbgx_676840/"
"Japan","日本","2017-11","Meeting on sidelines of APEC Summit in Da Nang","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","neutral","state_head","third_party_meeting","Chinese President Xi Jinping","Japanese Prime Minister Shinzo Abe","Da Nang, Vietnam","https://www.mfa.gov.cn/gjhdq_676201/gj_676203/yz_676205/1206_676836/sbgx_676840/"
"Japan","日本","2018-05","Official visit to Japan for bilateral talks","leader_visit","高层互访","High-level visit","neutral","government_head","china_to_partner","Chinese Premier Li Keqiang","Japanese Prime Minister Shinzo Abe","Tokyo","https://www.mfa.gov.cn/gjhdq_676201/gj_676203/yz_676205/1206_676836/sbgx_676840/"
"Japan","日本","2018-06","China-Japan maritime liaison starts","economic","军事安全合作","Military / security cooperation","positive","","","","","","https://www.chinadaily.com.cn/a/201907/25/WS5d38f349a310d83056400dc1_7.html"
"Japan","日本","2018-09","Meeting on sidelines of Eastern Economic Forum in Vladivostok","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","neutral","state_head","third_party_meeting","Chinese President Xi Jinping","Japanese Prime Minister Shinzo Abe","Vladivostok, Russia","https://www.mfa.gov.cn/gjhdq_676201/gj_676203/yz_676205/1206_676836/sbgx_676840/"
"Japan","日本","2018-10","Official visit to China for bilateral summit","leader_visit","高层互访","High-level visit","neutral","government_head","partner_to_china","Japanese Prime Minister Shinzo Abe","Chinese President Xi Jinping","Beijing","https://www.chinadaily.com.cn/a/201810/27/WS5bd37666a310eff303284e18.html"
"Japan","日本","2018-10","Abe Official Visit","leader_visit","高层互访","High-level visit","positive","government_head","partner_to_china","","","","https://www.mfa.gov.cn/gjhdq_676201/gj_676203/yz_676205/1206_676836/sbgx_676840/"
"Japan","日本","2018-11","Meeting on sidelines of APEC Summit in Port Moresby","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","neutral","state_head","third_party_meeting","Chinese President Xi Jinping","Japanese Prime Minister Shinzo Abe","Port Moresby, Papua New Guinea","https://www.mofa.go.jp/ecm/apec/page22e_000869.html"
"Japan","日本","2019-06","Meeting on sidelines of G20 Summit in Osaka","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","neutral","state_head","third_party_meeting","Chinese President Xi Jinping","Japanese Prime Minister Shinzo Abe","Osaka, Japan","https://www.mfa.gov.cn/gjhdq_676201/gj_676203/yz_676205/1206_676836/sbgx_676840/"
"Japan","日本","2019-11","Meeting on sidelines of East Asia Summit in Bangkok","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","neutral","government_head","third_party_meeting","Chinese Premier Li Keqiang","Japanese Prime Minister Shinzo Abe","Bangkok, Thailand","http://www.xinhuanet.com/english/2019-11/04/c_138527607.htm"
"Japan","日本","2020-09","Telephone conversation (counted as virtual meeting due to COVID-19)","leader_visit","远程通话/视频会晤","Remote talk / virtual meeting","neutral","state_head","third_party_meeting","Chinese President Xi Jinping","Japanese Prime Minister Yoshihide Suga","Virtual","https://www.mfa.gov.cn/gjhdq_676201/gj_676203/yz_676205/1206_676836/sbgx_676840/"
"Japan","日本","2020-11","RCEP Signed","economic","经贸互利合作","Economic win-win cooperation","positive","","","","","","https://www.mct.gov.cn/whzx/whyw/202011/t20201116_902722.htm"
"Japan","日本","2021-04","Japan approves Fukushima water release","crisis","外交抗议/摩擦","Diplomatic protest / friction","negative","","","","","","https://www.bbc.com/news/world-asia-56728068"
"Japan","日本","2021-10","Telephone conversation (counted as virtual meeting due to COVID-19)","leader_visit","远程通话/视频会晤","Remote talk / virtual meeting","neutral","state_head","third_party_meeting","Chinese President Xi Jinping","Japanese Prime Minister Fumio Kishida","Virtual","https://www.mfa.gov.cn/gjhdq_676201/gj_676203/yz_676205/1206_676836/sbgx_676840/"
"Japan","日本","2022-08","Taiwan Tensions","military","主权纠纷","Sovereignty dispute","negative","","","","","","https://www.chinadaily.com.cn/a/202208/24/WS63060ccea310fd2b29e740a5.html"
"Japan","日本","2022-11","Meeting on sidelines of APEC Summit in Bangkok","leader_visit","多边/第三方会晤","Multilateral / third-party meeting","neutral","state_head","third_party_meeting","Chinese President Xi Jinping","Japanese Prime Minister Fumio Kishida","Bangkok, Thailand","https://www.mfa.gov.cn/gjhdq_676201/gj_676203/yz_676205/1206_676836/sbgx_676840/"
